text	is_ambiguous	disambiguations
His pet turtle loves Harry more than his wife.	yes	['His pet turtle loves Harry more than his wife, His pet turtle loves his wife more than Harry']
Turtle pet than more loves Harry his wife his.	yes	"['Turtle loves Harry more than his wife, Turtle is a pet that Harry loves more than his wife', ""Harry has a pet turtle that loves him more than his wife, Harry's wife loves him more than his pet turtle""]"
Harry loves his pet turtle more than his son.	yes	['Harry loves his pet turtle more than his biological son, Harry loves his pet turtle more than his adopted son']
Harry loves his pet turtle more than his daughter.	yes	['Harry loves his pet turtle more than his daughter, Harry loves his daughter more than his pet turtle']
Harry loves his turtle more than his mother.	yes	['Harry loves his turtle more than his mother, Harry loves his turtle more than his mother loves him']
Harry loves his pet turtle more than his neighbour.	yes	"[""Harry loves his pet turtle more than his neighbor, Harry loves his pet turtle more than his neighbor's pet turtle""]"
Harry loves his pet turtle more than his husband.	yes	['Harry loves his pet turtle more than his romantic partner, Harry loves his pet turtle more than his spouse/husband in a same-sex marriage context']
Harry loves his pet turtle more than his student.	yes	['Harry loves his pet turtle more than his student at school, Harry loves his pet turtle more than his student in a romantic relationship']
Harry loves his pet turtle more than his father.	yes	['Harry loves his pet turtle more than his father, Harry loves his pet turtle more than his own father']
Harry loves his pet turtle more than his partner.	yes	['Harry loves his pet turtle more than his romantic partner, Harry loves his pet turtle more than his partner in a business or other non-romantic partnership']
Harry loves his pet turtle more than his friend.	yes	['Harry loves his pet turtle more than his friend, Harry loves his pet turtle more than his friend loves him.']
Harry loves his pet turtle more than his spouse.	yes	['Harry loves his pet turtle more than his romantic partner, Harry loves his pet turtle more than his spouse or significant other in a broader sense (e.g., a platonic spouse) or a non-romantic partner (e.g., a business partner)']
Harry loves his pet turtle more than his keys.	yes	"[""Harry loves his pet turtle more than his keys (referring to the importance of the turtle in Harry's life), Harry loves his pet turtle more than his car keys (referring to the comparison of the turtle to a physical object)'""]"
Harry loves his pet turtle more than his tv.	yes	['Harry loves his pet turtle more than his television, Harry loves his pet turtle more than the TV (his television set) he owns.']
Harry loves his turtle more than his globe.	yes	['Harry loves his turtle more than his turtle globe, Harry loves his turtle more than his globe of the world']
Harry loves his pet turtle more than his water.	yes	['Harry loves his pet turtle more than his water, Harry loves his pet turtle more than his friend Harry Water']
Harry loves his pet turtle more than his life.	yes	['Harry loves his pet turtle more than his life, Harry loves his pet turtle more than he loves his life']
Harry loves his pet turtle more than his yellow.	yes	['Harry loves his pet turtle more than his yellow color, Harry loves his pet turtle more than his friend named Yellow']
Harry loves his pet turtle more than his hat.	yes	['Harry loves his pet turtle more than his pet hat, Harry loves his pet turtle more than his hat is valuable.']
Harry loves his pet turtle more than his telescope.	yes	['Harry loves his pet turtle more than his pet telescope, Harry loves his pet more than his telescope, but the pet is not necessarily a turtle.']
Harry loves his pet turtle more than his dress.	yes	['Harry loves his pet turtle more than his dress (dress is a garment), Harry loves his pet turtle more than his fashion sense (dress can mean style)']
Harry loves his pet turtle more than his watch.	yes	['Harry loves his pet turtle more than his watch, Harry loves his pet turtle more than his pet watch']
John loves his pet turtle more than his wife.	yes	['John loves his pet turtle more than his wife, John loves his pet turtle more than his pet turtle loves his wife']
Bill loves his pet turtle more than his wife.	yes	['Bill loves his pet turtle more than his wife, Bill loves his wife more than his pet turtle']
Thomas loves his pet turtle more than his wife.	yes	['Thomas loves his pet turtle more than his wife, Thomas loves his wife less than his pet turtle']
Marry loves her pet turtle more than her wife.	yes	['Marry loves her wife more than her pet turtle, Marry loves her pet turtle more than her wife']
Dad loves his pet turtle more than his wife.	yes	['Dad loves his pet turtle more than his wife, Dad loves his pet turtle more than his pet turtle (self-love)']
The scientist loves his pet turtle more than his wife.	yes	['The scientist loves his pet turtle more than his wife, The scientist loves his pet turtle more than his pet turtle (i.e., the scientist has a preference for his wife over his pet turtle)']
The smart loves his pet turtle more than his wife.	yes	['The smart person loves their pet turtle more than their spouse, The smart thing loves its pet turtle more than the wife.']
The fool loves his pet turtle more than his wife.	yes	['The fool loves his pet turtle more than his wife, The fool loves his pet turtle more than his wife loves him.']
The doctor loves his pet turtle more than his wife.	yes	"[""The doctor loves his pet turtle more than his wife, The doctor loves his pet turtle more than his pet turtle's wife (if the turtle is married) or The doctor loves his pet turtle more than his wife, who also happens to be a turtle.""]"
Tom loves his pet turtle more than his wife.	yes	['Tom loves his pet turtle more than his wife, Tom loves his pet turtle more than his pet turtle loves his wife']
