text	is_ambiguous	disambiguations	true_ambig_status
The queen fed her hamster food.	True	['The queen (of a country) fed her pet hamster food, The queen (of a hamster) fed her (the) hamster food.']	1
The lady fed her rabbit food.	True	['The lady fed her rabbit (the animal) food, The lady fed food to her rabbit (the pet)']	1
The mother fed her rabbit food.	True	['The mother fed her child food, The mother fed her pet rabbit food.']	1
The mother fed her dog food.	True	['The mother fed her dog (pet) food, The mother fed her dog (animal) food']	1
The woman fed her dog food.	True	['The woman fed her dog food as a treat, The woman fed her dog food as a regular meal.']	1
The woman fed her hamster food.	True	['The woman fed her pet hamster food, The woman used hamster food to feed her hamster.']	1
The princess fed her duck food.	True	['The princess fed her duck (the animal) food, The princess fed food to her duck (the pet) as a treat.']	1
The princess fed her dog food.	True	"[""The princess fed her dog, a dog as a pet; The princess fed dog food, as in canine food, not the princess's own food.""]"	1
The princess fed her rabbit food.	True	['The princess fed her rabbit (the animal) food, The princess fed food to her rabbit (the pet)']	1
The artist fed her rabbit food.	True	"[""The artist fed her rabbit (as a pet) food, The artist created a piece of art depicting a rabbit and titled it 'food'.""]"	1
The artist fed his rabbit food.	True	"[""The artist fed his rabbit as food, The artist fed food to his rabbit as his pet rabbit's food.""]"	0
The scientist fed his dog food.	True	['The scientist fed his dog (the animal) food, The scientist fed his dog (a person) food.']	0
The father fed his hamster food.	True	['The father fed his son food, The father fed his pet food']	0
The scientist fed his duck food.	True	['The scientist fed his duck (the animal) food, The scientist fed food to his duck (the pet)']	0
The telescope fed his telescope food.	True	['The telescope fed its own food, The telescope was used to feed his telescope.']	0
The scientist fed his rat food.	True	['The scientist fed his rat (the animal) food, The scientist fed food to his rat (as a pet) food.']	0
The king fed his snake food.	True	['The king fed his pet snake food, The king fed food to a snake that belonged to him.']	0
The prince fed his telescope food.	True	['The prince used his telescope to feed something (e.g. a pet), The prince gave food to someone or something named Telescope.']	0
The artist fed his rat food.	True	['The artist fed his rat food to his pet rat, The artist fed food to a rat that belonged to him.']	0
The man fed his dog food.	True	['The man fed his own dog food', 'The man fed food to his dog']	0
The doctor fed his turtle food.	True	['The doctor fed his turtle (the animal) food, The doctor fed food to his turtle (the pet)']	0
Mary fed her chinese food.	True	['Mary fed food that was Chinese in origin/culture, Mary fed food that was Chinese in type or cuisine (e.g. Chinese takeout, Chinese dishes) to her.']	0
Josephine fed her chinese food.	True	['Josephine fed food that is from China to her', 'Josephine fed food that is Chinese cuisine to her']	0
Tom fed her chinese food.	True	['Tom fed her Chinese food, such as noodles or dumplings; Tom fed her someone who is Chinese, possibly as a cultural or national identity.']	0
Mary fed her telescope food.	True	"[""Mary fed her telescope food to an animal, Mary fed food to her telescope (e.g. cleaning or maintaining it)'""]"	0
Tree fed her hat food.	True	['Tree provided sustenance to her hat', 'The tree was a source of food for her hat']	0
Sea break fed her cat mood.	True	"[""Sea break fed her cat mood, Sea break (verb) means to cause to become calm or peaceful, so the sentence means the cat's mood was calmed by the sea. / Sea break (noun) refers to a breaking of the sea, so the sentence means the cat was fed by a breaking of the sea.""]"	0
See orange fed her vat stood.	True	['She saw orange, fed, and a vat stood; She saw a vat that was orange and fed, and it stood.']	0
Thee fed her rat brood.	True	['Thee fed her children, Thee fed her pet rats']	0
Bee fed her fat food.	True	['Bee (the insect) fed on fat food', 'Bee fed her (some other entity) fat food']	0
Harry loves his pet turtle more than his wife.	True	['Harry loves his pet turtle more than his wife in terms of affection or importance, Harry loves his pet turtle more than his wife in the sense that he prefers his pet turtle over his wife.']	1
His pet turtle loves Harry more than his wife.	True	['His pet turtle loves Harry more than his wife, His pet turtle loves his pet turtle more than his wife.']	1
Turtle pet than more loves Harry his wife his.	True	['Turtle pet, Harry, loves his wife more than his turtle pet, Harry loves his wife more than his own pet turtle.']	0
Harry loves his pet turtle more than his son.	True	"[""Harry loves his pet turtle more than his son, meaning Harry's affection for the turtle surpasses his paternal love for his son; Harry loves his pet turtle more than his son, meaning the turtle is more dear to Harry than his biological son.""]"	1
Harry loves his pet turtle more than his daughter.	True	['Harry loves his pet turtle more than his daughter, meaning he has a stronger affection for the turtle than for his daughter; Harry loves his pet turtle, and the turtle is more important to him than his daughter.']	1
Harry loves his turtle more than his mother.	True	"[""Harry loves his turtle more than his mother, meaning Harry's affection for the turtle exceeds his affection for his mother; Harry loves his turtle more than his mother, meaning Harry's turtle is more valuable or important to him than his mother.""]"	1
Harry loves his pet turtle more than his neighbour.	True	['Harry loves his pet turtle more than his neighbour in terms of affection.', 'Harry loves his pet turtle more than his neighbour in terms of proximity.']	1
Harry loves his pet turtle more than his husband.	True	"[""Harry loves his pet turtle more than his husband, meaning that Harry's affection for his turtle surpasses his affection for his husband; Harry loves his pet turtle, and his husband is also his husband, meaning that Harry is gay and his turtle is his pet, but he loves his husband more than his turtle.""]"	1
